Timestep,formula,C_cout,H_count,C/H,H/C
293.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
293.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
293.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
293.6094, 'C43H23', 43, 23, 1.8695652173913044, 0.5348837209302325
293.8094, 'C60H30', 60, 30, 2.0, 0.5
294.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
294.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
294.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
294.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
294.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
295.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
295.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
295.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
295.6094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
295.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
296.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
296.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
296.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
296.6094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
296.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
297.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
297.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
297.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
297.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
297.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
298.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
298.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
298.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
298.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
298.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
299.0094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
299.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
299.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
299.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
299.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
300.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
300.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
300.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
300.6094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
300.8094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
301.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
301.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
301.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
301.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
301.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
302.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
302.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
302.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
302.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
302.8094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
303.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
303.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
303.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
303.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
303.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
304.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
304.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
304.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
304.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
304.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
305.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
305.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
305.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
305.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
305.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
306.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
306.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
306.4094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
306.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
306.8094, 'C58H31', 58, 31, 1.8709677419354838, 0.5344827586206896
307.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
307.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
307.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
307.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
307.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
308.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
308.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
308.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
308.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
308.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
309.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
309.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
309.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
309.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
309.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
310.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
310.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
310.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
310.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
310.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
311.0094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
311.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
311.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
311.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
311.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
312.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
312.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
312.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
312.6094, 'C62H35', 62, 35, 1.7714285714285714, 0.5645161290322581
312.8094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
313.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
313.2094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
313.4094, 'C47H28', 47, 28, 1.6785714285714286, 0.5957446808510638
313.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
313.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
314.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
314.2094, 'C57H30', 57, 30, 1.9, 0.5263157894736842
314.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
314.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
314.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
315.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
315.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
315.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
315.6094, 'C63H37', 63, 37, 1.7027027027027026, 0.5873015873015873
315.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
316.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
316.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
316.4094, 'C62H36', 62, 36, 1.7222222222222223, 0.5806451612903226
316.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
316.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
317.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
317.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
317.4094, 'C63H37', 63, 37, 1.7027027027027026, 0.5873015873015873
317.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
317.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
318.0094, 'C62H34', 62, 34, 1.8235294117647058, 0.5483870967741935
318.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
318.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
318.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
318.8094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
319.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
319.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
319.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
319.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
319.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
320.0094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
320.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
320.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
320.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
320.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
321.0094, 'C40H22', 40, 22, 1.8181818181818181, 0.55
321.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
321.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
321.6094, 'C40H20', 40, 20, 2.0, 0.5
321.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
322.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
322.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
322.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
322.6094, 'C61H34', 61, 34, 1.7941176470588236, 0.5573770491803278
322.8094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
323.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
323.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
323.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
323.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
323.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
324.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
324.2094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
324.4094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
324.6094, 'C58H30', 58, 30, 1.9333333333333333, 0.5172413793103449
324.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
325.0094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
325.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
325.4094, 'C58H30', 58, 30, 1.9333333333333333, 0.5172413793103449
325.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
325.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
326.0094, 'C40H22', 40, 22, 1.8181818181818181, 0.55
326.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
326.4094, 'C40H21', 40, 21, 1.9047619047619047, 0.525
326.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
326.8094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
327.0094, 'C63H37', 63, 37, 1.7027027027027026, 0.5873015873015873
327.2094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
327.4094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
327.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
327.8094, 'C63H37', 63, 37, 1.7027027027027026, 0.5873015873015873
328.0094, 'C58H29', 58, 29, 2.0, 0.5
328.2094, 'C63H37', 63, 37, 1.7027027027027026, 0.5873015873015873
328.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
328.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
328.8094, 'C44H24', 44, 24, 1.8333333333333333, 0.5454545454545454
329.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
329.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
329.4094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
329.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
329.8094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
330.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
330.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
330.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
330.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
330.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
331.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
331.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
331.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
331.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
331.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
332.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
332.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
332.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
332.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
332.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
333.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
333.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
333.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
333.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
333.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
334.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
334.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
334.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
334.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
334.8094, 'C59H32', 59, 32, 1.84375, 0.5423728813559322
335.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
335.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
335.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
335.6094, 'C61H35', 61, 35, 1.7428571428571429, 0.5737704918032787
335.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
336.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
336.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
336.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
336.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
336.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
337.0094, 'C58H33', 58, 33, 1.7575757575757576, 0.5689655172413793
337.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
337.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
337.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
337.8094, 'C63H37', 63, 37, 1.7027027027027026, 0.5873015873015873
338.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
338.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
338.4094, 'C60H30', 60, 30, 2.0, 0.5
338.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
338.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
339.0094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
339.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
339.4094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
339.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
339.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
340.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
340.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
340.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
340.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
340.8094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
341.0094, 'C40H22', 40, 22, 1.8181818181818181, 0.55
341.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
341.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
341.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
341.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
342.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
342.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
342.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
342.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
342.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
343.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
343.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
343.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
343.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
343.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
344.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
344.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
344.4094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
344.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
344.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
345.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
345.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
345.4094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
345.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
345.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
346.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
346.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
346.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
346.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
346.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
347.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
347.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
347.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
347.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
347.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
348.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
348.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
348.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
348.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
348.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
349.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
349.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
349.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
349.6094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
349.8094, 'C59H33', 59, 33, 1.7878787878787878, 0.559322033898305
350.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
350.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
350.4094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
350.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
350.8094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
351.0094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
351.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
351.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
351.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
351.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
352.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
352.2094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
352.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
352.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
352.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
353.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
353.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
353.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
353.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
353.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
354.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
354.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
354.4094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
354.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
354.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
355.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
355.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
355.4094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
355.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
355.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
356.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
356.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
356.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
356.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
356.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
357.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
357.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
357.4094, 'C64H32', 64, 32, 2.0, 0.5
357.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
357.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
358.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
358.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
358.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
358.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
358.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
359.0094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
359.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
359.4094, 'C62H33', 62, 33, 1.878787878787879, 0.532258064516129
359.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
359.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
360.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
360.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
360.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
360.6094, 'C40H22', 40, 22, 1.8181818181818181, 0.55
360.8094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
361.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
361.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
361.4094, 'C64H32', 64, 32, 2.0, 0.5
361.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
361.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
362.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
362.2094, 'C63H37', 63, 37, 1.7027027027027026, 0.5873015873015873
362.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
362.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
362.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
363.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
363.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
363.4094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
363.6094, 'C58H33', 58, 33, 1.7575757575757576, 0.5689655172413793
363.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
364.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
364.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
364.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
364.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
364.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
365.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
365.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
365.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
365.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
365.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
366.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
366.2094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
366.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
366.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
366.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
367.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
367.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
367.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
367.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
367.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
368.0094, 'C60H30', 60, 30, 2.0, 0.5
368.2094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
368.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
368.6094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
368.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
369.0094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
369.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
369.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
369.6094, 'C62H36', 62, 36, 1.7222222222222223, 0.5806451612903226
369.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
370.0094, 'C45H26', 45, 26, 1.7307692307692308, 0.5777777777777777
370.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
370.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
370.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
370.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
371.0094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
371.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
371.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
371.6094, 'C64H32', 64, 32, 2.0, 0.5
371.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
372.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
372.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
372.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
372.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
372.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
373.0094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
373.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
373.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
373.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
373.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
374.0094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
374.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
374.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
