Timestep,C2H2,HO,H2,C4H4,H2O,H,C2H3,C2H,C4H5O,C4H3,C2H4O,C2HO,C2,O,CH2,C3H3O,CH3O,C2H3O,C2H2O,CO,CH4O2,CH2O,H3O,C3H3,C3H4,C2H4,C3H2,C3H,C4H2,CHO,CH3,CH5O,CH5,CH4,C4H,C4H4O,C3H6,C4H5,C4,C4H3O,C3H5,C2H5,C3,C4H2O,CH,C3H7,C,C4H6,H3,C4HO,C3H5O,C2H7,C3H4O,C4H8,C4H7,C2H6,H4O,CH4O,C4H9,CH6
6737000,1,0,145,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6738000,1,0,145,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6739000,1,0,146,1,7,0,5,1,0,0,0,0,1,0,1,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740000,1,0,146,1,7,0,5,1,0,0,0,0,1,0,1,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6741000,1,0,146,1,7,0,5,1,0,0,0,0,1,0,1,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6742000,1,0,146,1,7,0,5,1,0,0,0,0,1,0,1,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6743000,1,0,145,1,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6744000,1,0,145,1,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,6,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6745000,1,0,146,1,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6746000,1,0,146,1,7,1,5,1,0,0,0,0,2,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6747000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6748000,1,0,146,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6749000,1,0,146,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,4,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6750000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6751000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6752000,1,0,146,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6753000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6754000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6755000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6756000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6757000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6758000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6759000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6760000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6761000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6762000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6763000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6764000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6765000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6766000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6767000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6768000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6769000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6770000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,1,0,0,0,0,4,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6771000,1,0,147,1,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,1,0,0,0,0,4,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6772000,1,0,147,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,1,0,0,0,0,4,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6773000,1,0,147,1,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,1,0,0,0,0,4,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6774000,1,0,147,1,6,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,1,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6775000,1,0,147,1,6,0,5,1,0,0,0,0,2,0,0,0,0,0,1,12,0,0,1,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6776000,1,0,147,1,6,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,1,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6777000,0,1,148,1,6,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6778000,0,0,147,1,7,1,5,1,0,0,0,0,2,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6779000,0,0,147,1,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6780000,1,0,147,1,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6781000,2,0,147,1,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6782000,2,0,147,1,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6783000,3,0,147,1,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6784000,3,0,147,1,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6785000,3,1,147,1,7,0,4,2,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,2,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6786000,3,0,147,1,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6787000,3,0,147,1,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6788000,3,0,147,1,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6789000,3,0,147,1,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,0,0,0,0,5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6790000,3,0,147,1,7,1,4,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2,2,2,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6791000,3,0,147,1,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6792000,3,0,147,1,7,1,4,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6793000,3,0,146,1,7,1,4,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,5,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6794000,3,0,147,1,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6795000,3,0,147,1,7,1,3,2,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,5,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6796000,3,0,147,1,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6797000,3,0,147,1,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6798000,3,0,147,1,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6799000,3,0,147,1,7,1,4,1,0,0,0,0,2,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6800000,3,1,148,2,6,0,4,2,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6801000,3,1,148,2,6,0,4,2,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6802000,3,1,148,2,6,0,4,2,0,0,0,0,2,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6803000,3,1,148,2,6,0,4,2,0,0,0,0,2,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6804000,3,1,148,2,6,0,4,3,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6805000,4,2,146,2,6,2,4,2,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,2,2,2,1,0,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6806000,3,1,146,2,6,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6807000,3,1,146,2,6,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6808000,3,1,146,2,6,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6809000,3,1,146,2,6,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,5,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6810000,3,1,146,2,6,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6811000,3,1,146,2,6,2,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6812000,4,1,147,2,6,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6813000,4,1,147,2,6,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6814000,4,1,147,2,6,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6815000,4,1,147,2,6,0,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6816000,5,0,147,2,7,0,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6817000,5,0,147,2,7,0,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6818000,5,0,147,2,7,0,4,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6819000,4,0,145,2,7,3,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6820000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6821000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6822000,4,0,145,2,7,4,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6823000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6824000,3,0,146,2,7,2,5,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,1,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6825000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6826000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,2,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6827000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6828000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6829000,4,0,145,2,7,3,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6830000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6831000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6832000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6833000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6834000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6835000,4,0,145,2,7,3,5,1,0,0,0,0,2,0,0,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6836000,4,0,146,2,7,1,5,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6837000,4,0,146,2,7,1,5,1,0,0,0,0,2,0,0,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6838000,3,0,145,2,7,3,6,1,0,0,0,0,2,0,1,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6839000,3,0,146,2,7,1,6,1,0,0,0,0,2,0,1,0,0,0,1,12,0,0,0,1,2,2,1,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6840000,3,0,147,2,7,0,7,1,0,0,0,0,2,0,1,0,0,0,1,12,0,0,0,1,2,1,1,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6841000,3,0,146,2,7,0,6,1,0,0,0,0,2,0,1,0,0,0,1,12,0,0,0,1,2,1,1,0,0,0,5,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6842000,3,0,146,2,7,0,6,1,0,0,0,0,2,0,1,0,0,0,1,12,0,0,0,1,2,1,1,0,0,0,5,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6843000,3,0,146,2,7,0,6,1,0,0,0,0,2,0,1,0,0,0,1,12,0,0,0,1,2,1,1,0,0,0,5,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6844000,3,0,145,2,7,2,6,1,0,0,0,0,2,0,1,0,0,0,1,12,0,0,0,1,2,1,1,0,0,0,5,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6845000,3,0,146,2,7,0,6,1,0,0,0,0,2,0,1,0,0,0,1,12,0,0,0,1,2,1,1,0,0,0,5,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6846000,3,0,146,2,7,0,6,1,0,0,0,0,2,0,1,0,0,0,1,12,0,0,0,1,2,1,1,0,0,0,5,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
