LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.7 on Fri Mar 15 15:33:51 +0800 2019
 1530 atoms
 3 atom types

 -1.957999 45.016999  xlo xhi
 0.564003 47.435999  ylo yhi
 -0.771952 46.272953  zlo zhi					
					
 Masses
 
 1 12.010700 
 2 1.007940 					
 3 15.999400 
 
 Atoms
 					
319	1	0	28.865	-0.416	37.526
320	1	0	30.174	-0.652	37.152
321	1	0	29.837	3.009	33.711
322	1	0	28.532	3.246	34.087
323	1	0	27.914	2.47	35.154
324	1	0	26.705	0.892	37.287
325	1	0	25.991	1.947	36.546
326	1	0	26.57	2.713	35.515
327	1	0	24.598	2.249	36.855
328	1	0	24.144	1.387	37.939
329	1	0	24.81	0.315	38.737
330	1	0	26.14	0.122	38.335
331	2	0	32.435	2.3	33.184
332	2	0	33.741	0.501	34.336
333	2	0	32.739	-0.89	36.162
334	2	0	28.425	-1.062	38.316
335	2	0	30.747	-1.47	37.641
336	2	0	30.293	3.605	32.89
337	2	0	27.948	4.035	33.564
338	2	0	25.979	3.493	34.993
339	2	0	23.976	3.015	36.337
340	2	0	24.308	-0.265	39.546
341	2	0	26.744	-0.654	38.852
342	1	0	25.702	37.879	23.592
343	1	0	24.629	36.965	23.55
344	1	0	24.808	35.594	23.275
345	1	0	26.123	35.083	23.05
346	1	0	27.258	36.001	23.09
347	1	0	27.033	37.416	23.365
348	1	0	28.57	35.507	22.872
349	1	0	28.782	34.098	22.616
350	1	0	27.644	33.209	22.599
351	1	0	26.358	33.672	22.804
352	1	0	28.159	38.338	23.422
353	1	0	29.439	37.876	23.21
354	1	0	29.682	36.467	22.929
355	1	0	30.136	33.639	22.397
356	1	0	31.214	34.642	22.455
357	1	0	31	36.01	22.716
358	1	0	32.601	34.245	22.244
359	1	0	32.663	32.811	21.992
360	1	0	31.621	31.743	21.921
361	1	0	30.336	32.258	22.145
362	2	0	25.512	38.952	23.805
363	2	0	23.593	37.342	23.724
364	2	0	23.932	34.912	23.24
365	2	0	27.782	32.119	22.43
366	2	0	25.507	32.955	22.794
367	2	0	27.991	39.415	23.643
368	2	0	30.293	38.588	23.26
369	2	0	31.855	36.717	22.754
370	2	0	33.479	34.931	22.278
371	2	0	31.841	30.669	21.722
372	2	0	29.473	31.559	22.125
373	1	0	38.254	28.21	17.192
374	1	0	39.478	27.843	16.596
375	1	0	40.101	28.606	15.59
376	1	0	39.472	29.802	15.124
377	1	0	38.207	30.22	15.723
378	1	0	37.602	29.406	16.773
379	1	0	37.571	31.415	15.299
380	1	0	38.167	32.228	14.261
381	1	0	39.412	31.792	13.675
382	1	0	40.045	30.632	14.082
383	1	0	36.35	29.808	17.399
384	1	0	35.725	30.968	16.999
385	1	0	36.308	31.795	15.951
386	1	0	37.488	33.442	13.863
387	1	0	36.228	33.777	14.549
388	1	0	35.653	32.982	15.561
389	1	0	35.492	34.988	14.207
390	1	0	36.202	35.705	13.155
391	1	0	37.472	35.429	12.418
392	1	0	38.074	34.237	12.846
393	2	0	37.809	27.573	17.986
394	2	0	39.986	26.909	16.937
395	2	0	41.098	28.256	15.18
396	2	0	39.894	32.396	12.876
397	2	0	41.007	30.335	13.609
398	2	0	35.898	29.184	18.202
399	2	0	34.771	31.273	17.484
400	2	0	34.701	33.285	16.044
401	2	0	34.536	35.315	14.676
402	2	0	37.888	36.092	11.624
403	2	0	39.028	33.925	12.371
404	1	0	22.608	46.629	1.044
405	1	0	23.635	45.738	0.667
406	1	0	23.935	44.573	1.401
407	1	0	23.18	44.266	2.575
408	1	0	22.11	45.166	2.996
409	1	0	21.83	46.363	2.21
410	1	0	21.354	44.872	4.16
411	1	0	21.643	43.681	4.931
412	1	0	22.707	42.809	4.496
413	1	0	23.454	43.08	3.365
414	1	0	20.767	47.27	2.62
415	1	0	20.022	46.999	3.747
416	1	0	20.287	45.808	4.543
417	1	0	20.847	43.418	6.111
418	1	0	19.788	44.385	6.448
419	1	0	19.513	45.543	5.693
420	1	0	18.946	44.177	7.62
421	1	0	19.351	42.951	8.297
422	1	0	20.409	41.935	8.018
423	1	0	21.139	42.253	6.864
424	2	0	22.408	47.536	0.436
425	2	0	24.236	45.965	-0.246
426	2	0	24.754	43.9	1.072
427	2	0	22.951	41.891	5.073
428	2	0	24.268	42.385	3.062
429	2	0	20.552	48.183	2.022
430	2	0	19.209	47.698	4.047
431	2	0	18.699	46.235	5.997
432	2	0	18.121	44.85	7.947
433	2	0	20.597	41.038	8.653
434	2	0	21.958	41.572	6.549
435	1	0	28.921	43.107	23.711
436	1	0	29.865	43.475	22.73
437	1	0	30.897	44.401	22.983
438	1	0	31.007	45.002	24.274
439	1	0	30.039	44.655	25.311
440	1	0	28.989	43.687	25.013
441	1	0	30.13	45.258	26.592
442	1	0	31.178	46.217	26.874
443	1	0	32.134	46.527	25.838
444	1	0	32.061	45.95	24.584
445	1	0	28.028	43.32	26.044
446	1	0	28.104	43.893	27.295
447	1	0	29.139	44.871	27.605
448	1	0	31.231	46.817	28.189
449	1	0	30.212	46.396	29.168
450	1	0	29.202	45.454	28.89
451	1	0	30.218	46.953	30.516
452	1	0	31.329	47.888	30.654
453	1	0	32.402	48.343	29.721
454	1	0	32.266	47.748	28.458
455	2	0	28.125	42.37	23.468
456	2	0	29.793	43.019	21.714
457	2	0	31.62	44.664	22.182
458	2	0	32.961	47.243	26.034
459	2	0	32.818	46.212	23.812
460	2	0	27.229	42.578	25.825
461	2	0	27.365	43.601	28.073
462	2	0	28.466	45.172	29.671
463	2	0	29.496	46.693	31.322
464	2	0	33.255	49.016	30.021
465	2	0	33.007	48.008	27.673
466	1	0	13.372	12.004	17.073
467	1	0	12.579	12.892	17.828
468	1	0	11.923	12.502	19.013
469	1	0	12.056	11.16	19.485
470	1	0	12.872	10.213	18.73
471	1	0	13.533	10.654	17.506
472	1	0	13.013	8.879	19.192
473	1	0	12.349	8.454	20.406
474	1	0	11.545	9.408	21.131
475	1	0	11.398	10.713	20.699
476	1	0	14.349	9.719	16.744
477	1	0	14.498	8.42	17.178
478	1	0	13.846	7.965	18.398
479	1	0	12.519	7.085	20.841
480	1	0	13.37	6.211	20.014
481	1	0	14.012	6.631	18.832
482	1	0	13.587	4.82	20.391
483	1	0	12.86	4.527	21.621
484	1	0	11.979	5.354	22.499
485	1	0	11.857	6.668	22.024
486	2	0	13.872	12.354	16.145
487	2	0	12.466	13.945	17.474
488	2	0	11.308	13.234	19.578
489	2	0	11.023	9.106	22.065
490	2	0	10.772	11.421	21.284
491	2	0	14.855	10.05	15.81
492	2	0	15.126	7.717	16.587
493	2	0	14.638	5.924	18.25
494	2	0	14.198	4.09	19.816
495	2	0	11.472	4.97	23.414
496	2	0	11.221	7.379	22.591
497	1	0	3.081	44.358	28.319
498	1	0	2.942	43.549	27.172
499	1	0	1.943	43.774	26.204
500	1	0	1.028	44.857	26.371
501	1	0	1.142	45.716	27.547
502	1	0	2.189	45.452	28.528
503	1	0	0.238	46.795	27.723
504	1	0	-0.797	47.046	26.742
505	1	0	-0.888	46.183	25.588
506	1	0	-0.015	45.128	25.399
507	1	0	2.312	46.301	29.704
508	1	0	1.441	47.353	29.893
509	1	0	0.391	47.63	28.923
510	1	0	-1.702	48.153	26.962
511	1	0	-1.507	48.957	28.182
512	1	0	-0.497	48.708	29.132
513	1	0	-2.389	50.083	28.469
514	1	0	-3.376	50.212	27.404
515	1	0	-3.629	49.44	26.151
516	1	0	-2.715	48.388	25.999
517	2	0	3.885	44.145	29.055
518	2	0	3.653	42.7	27.025
519	2	0	1.869	43.113	25.314
520	2	0	-1.674	46.354	24.821
521	2	0	-0.117	44.483	24.499
522	2	0	3.108	46.105	30.456
523	2	0	1.544	47.99	30.798
524	2	0	-0.404	49.347	30.035
525	2	0	-2.324	50.737	29.368
526	2	0	-4.448	49.67	25.43
527	2	0	-2.802	47.736	25.104
528	1	0	19.216	46.361	16.468
529	1	0	17.808	46.376	16.552
530	1	0	17.009	45.319	16.073
531	1	0	17.63	44.179	15.478
532	1	0	19.087	44.128	15.38
533	1	0	19.881	45.241	15.887
534	1	0	19.714	42.998	14.796
535	1	0	18.912	41.903	14.29
536	1	0	17.475	41.976	14.402
537	1	0	16.846	43.068	14.972
538	1	0	21.335	45.199	15.801
539	1	0	21.962	44.108	15.238
540	1	0	21.182	42.989	14.726
541	1	0	19.586	40.777	13.682
542	1	0	21.058	40.808	13.652
543	1	0	21.833	41.874	14.152
544	1	0	21.801	39.697	13.068
545	1	0	20.869	38.696	12.564
546	1	0	19.378	38.613	12.539
547	1	0	18.791	39.732	13.146
548	2	0	19.805	47.21	16.875
549	2	0	17.308	47.252	17.031
550	2	0	15.903	45.37	16.167
551	2	0	16.84	41.145	14.026
552	2	0	15.737	43.092	15.041
553	2	0	21.944	46.045	16.188
554	2	0	23.073	44.093	15.176
555	2	0	22.94	41.842	14.091
556	2	0	22.911	39.627	13.011
557	2	0	18.805	37.771	12.086
558	2	0	17.683	39.791	13.188
559	1	0	22.73	30.811	23.529
560	1	0	23.203	30.7	22.205
561	1	0	24.512	30.276	21.899
562	1	0	25.411	29.942	22.958
563	1	0	24.952	30.036	24.341
564	1	0	23.589	30.479	24.618
565	1	0	25.827	29.684	25.401
566	1	0	27.175	29.242	25.114
567	1	0	27.607	29.166	23.739
568	1	0	26.767	29.498	22.693
569	1	0	23.116	30.571	25.992
570	1	0	23.952	30.231	27.033
571	1	0	25.313	29.78	26.775
572	1	0	28.031	28.89	26.226
573	1	0	27.467	28.996	27.583
574	1	0	26.153	29.427	27.854
575	1	0	28.273	28.653	28.748
576	1	0	29.604	28.243	28.315
577	1	0	30.242	28.122	26.971
578	1	0	29.356	28.473	25.942
579	2	0	21.688	31.145	23.721
580	2	0	22.511	30.948	21.365
